Season_End_Year,Squad,Comp,Player,Nation,Pos,Age,Born,MP_Playing,Starts_Playing,Min_Playing,Mins_Per_90_Playing,Gls,Ast,G_minus_PK,PK,PKatt,CrdY,CrdR,Gls_Per,Ast_Per,G+A_Per,G_minus_PK_Per,G+A_minus_PK_Per,xG_Expected,npxG_Expected,xA_Expected,npxG+xA_Expected,xG_Per,xA_Per,xG+xA_Per,npxG_Per,npxG+xA_Per,Url,Mins_Per_90,Gls_Standard,Sh_Standard,SoT_Standard,SoT_percent_Standard,Sh_per_90_Standard,SoT_per_90_Standard,G_per_Sh_Standard,G_per_SoT_Standard,Dist_Standard,FK_Standard,PK_Standard,PKatt_Standard,npxG_per_Sh_Expected,G_minus_xG_Expected,np:G_minus_xG_Expected,Att,Live_Pass,Dead_Pass,FK_Pass,TB_Pass,Press_Pass,Sw_Pass,Crs_Pass,CK_Pass,In_Corner,Out_Corner,Str_Corner,Ground_Height,Low_Height,High_Height,Left_Body,Right_Body,Head_Body,TI_Body,Other_Body,Cmp_Outcomes,Off_Outcomes,Out_Outcomes,Int_Outcomes,Blocks_Outcomes,SCA_SCA,SCA90_SCA,PassLive_SCA,PassDead_SCA,Drib_SCA,Sh_SCA,Fld_SCA,Def_SCA,GCA_GCA,GCA90_GCA,PassLive_GCA,PassDead_GCA,Drib_GCA,Sh_GCA,Fld_GCA,Def_GCA,Tkl_Tackles,TklW_Tackles,Def 3rd_Tackles,Mid 3rd_Tackles,Att 3rd_Tackles,Tkl_Vs,Att_Vs,Tkl_percent_Vs,Past_Vs,Press_Pressures,Succ_Pressures,_percent_Pressures,Def 3rd_Pressures,Mid 3rd_Pressures,Att 3rd_Pressures,Blocks_Blocks,Sh_Blocks,ShSv_Blocks,Pass_Blocks,Int,Tkl+Int,Clr,Err,Touches_Touches,Def Pen_Touches,Def 3rd_Touches,Mid 3rd_Touches,Att 3rd_Touches,Att Pen_Touches,Live_Touches,Succ_Dribbles,Att_Dribbles,Succ_percent_Dribbles,#Pl_Dribbles,Megs_Dribbles,Carries_Carries,TotDist_Carries,PrgDist_Carries,Prog_Carries,Final_Third_Carries,CPA_Carries,Mis_Carries,Dis_Carries,Targ_Receiving,Rec_Receiving,Rec_percent_Receiving,Prog_Receiving,MP_Playing.Time,Min_Playing.Time,Mn_per_MP_Playing.Time,Min_percent_Playing.Time,Mins_Per_90_Playing.Time,Starts_Starts,Mn_per_Start_Starts,Compl_Starts,Subs_Subs,Mn_per_Sub_Subs,unSub_Subs,PPM_Team.Success,onG_Team.Success,onGA_Team.Success,plus_per__minus__Team.Success,plus_per__minus_90_Team.Success,On_minus_Off_Team.Success,onxG_Team.Success..xG.,onxGA_Team.Success..xG,xGplus_per__minus__Team.Success..xG,xGplus_per__minus_90_Team.Success..xG,On_minus_Off_Team.Success..xG,2CrdY,Fls,Fld,Off,Crs,TklW,PKwon,PKcon,OG,Recov,Won_Aerial,Lost_Aerial,Won_percent_Aerial,GA,GA90,SoTA,Saves,Save_percent,W,D,L,CS,CS_percent,PKatt_Penalty,PKA_Penalty,PKsv_Penalty,PKm_Penalty,Save_percent_Penalty,GA_Goals,PKA_Goals,FK_Goals,CK_Goals,OG_Goals,PSxG_Expected,PSxG_per_SoT_Expected,PSxG+_per__minus__Expected,_per_90_Expected,Cmp_Launched,Att_Launched,Cmp_percent_Launched,Att_Passes,Thr_Passes,Launch_percent_Passes,AvgLen_Passes,Att_Goal,Launch_percent_Goal,AvgLen_Goal,Opp_Crosses,Stp_Crosses,Stp_percent_Crosses,#OPA_Sweeper,#OPA_per_90_Sweeper,AvgDist_Sweeper
2022,Watford,Premier League,Juraj Kucka,SVK,MF,34,1987,26,22,1920,21.3,1,1,1,0,0,5,1,0.05,0.05,0.09,0.05,0.09,3.1,3.1,0.9,4.1,0.15,0.04,0.19,0.15,0.19,https://fbref.com/en/players/5aaef9ef/Juraj-Kucka,21.3,1,46,11,23.9,2.16,0.52,0.02,0.09,19.7,3,0,0,0.07,-2.1,-2.1,697,671,26,8,0,141,14,10,1,0,1,0,411,126,160,122,453,63,16,6,488,1,17,36,27,37,1.73,23,0,5,2,5,2,2,0.09,1,0,0,0,1,0,74,47,41,27,6,28,67,41.8,39,423,135,31.9,157,201,65,39,9,1,30,46,120,50,1,1037,79,309,536,244,33,1011,21,36,58.3,24,8,530,2563,1322,64,19,4,25,29,638,524,82.1,28,26,1920,74,56.1,21.3,22,84,15,4,19,2,0.62,18,34,-16,-0.75,0.87,21.1,34.9,-13.9,-0.65,0.19,1,53,49,2,10,47,0,1,1,235,55,58,48.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,Watford,Premier League,Imran Louza,MAR,MF,22,1999,20,17,1416,15.7,0,0,0,0,0,6,0,0,0,0,0,0,1.1,1.1,1,2.1,0.07,0.07,0.14,0.07,0.14,https://fbref.com/en/players/e1df6989/Imran-Louza,15.7,0,17,4,23.5,1.08,0.25,0,0,27.1,6,0,0,0.07,-1.1,-1.1,716,632,84,39,1,91,28,19,31,20,7,2,421,88,207,514,129,54,8,3,536,0,13,20,13,30,1.91,13,11,1,2,1,2,1,0.06,1,0,0,0,0,0,51,32,25,21,5,20,44,45.5,24,345,105,30.4,143,159,43,23,6,0,17,48,99,22,0,897,48,251,527,172,9,810,13,27,48.1,14,0,466,2586,1259,38,11,2,13,10,488,442,90.6,16,20,1416,71,41.4,15.7,17,77,8,3,37,9,0.5,12,38,-26,-1.65,-0.89,16,26.9,-10.9,-0.69,0.06,0,35,17,0,19,32,0,0,0,192,11,17,39.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,Watford,Premier League,Adam Masina,MAR,DF,27,1994,15,13,1077,12,0,1,0,0,0,0,0,0,0.08,0.08,0,0.08,0.4,0.4,0.7,1.1,0.03,0.06,0.09,0.03,0.09,https://fbref.com/en/players/de0f152c/Adam-Masina,12,0,5,0,0,0.42,0,0,NA,11.6,0,0,0,0.08,-0.4,-0.4,540,425,115,11,0,66,20,18,5,3,2,0,238,100,202,327,66,32,99,1,380,1,14,15,12,11,0.92,6,3,0,0,1,1,1,0.08,1,0,0,0,0,0,24,14,11,12,1,10,30,33.3,20,162,45,27.8,73,70,19,29,6,0,23,31,55,41,0,668,66,263,311,117,3,557,8,10,80,8,0,330,1374,731,24,7,0,6,6,339,316,93.2,5,15,1077,72,31.5,12,13,80,11,2,16,18,0.67,17,26,-9,-0.75,0.55,15.5,22.5,-7,-0.58,0.22,0,19,5,0,18,14,0,1,0,93,30,15,66.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,Watford,Premier League,Jeremy Ngakia,ENG,DF,20,2000,16,9,903,10,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.5,0.6,0.01,0.05,0.06,0.01,0.06,https://fbref.com/en/players/3631ad41/Jeremy-Ngakia,10,0,5,0,0,0.5,0,0,NA,26.3,0,0,0,0.02,-0.1,-0.1,433,343,90,9,0,72,5,18,3,0,3,0,212,100,121,26,285,27,78,2,322,3,11,11,17,12,1.2,8,2,0,1,1,0,1,0.1,1,0,0,0,0,0,41,21,34,4,3,20,33,60.6,13,202,55,27.2,139,48,15,16,3,0,13,29,70,20,0,553,47,239,220,130,2,468,10,15,66.7,11,2,288,1471,906,29,18,0,5,7,283,261,92.2,6,16,903,56,26.4,10,9,81,5,7,24,17,0.63,8,19,-11,-1.1,0.05,9.1,21.9,-12.8,-1.28,-0.74,0,12,7,0,18,21,0,0,0,83,19,22,46.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,Watford,Premier League,Nicolas Nkoulou,CMR,DF,31,1990,3,2,168,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0.01,https://fbref.com/en/players/93cf32a8/Nicolas-Nkoulou,1.9,0,0,0,NA,0,0,NA,NA,NA,0,0,0,NA,0,0,53,52,1,1,0,0,2,0,0,0,0,0,37,6,10,4,46,2,0,1,46,0,0,1,0,1,0.54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,NA,0,7,5,71.4,5,2,0,5,2,0,3,1,2,10,0,72,11,38,34,2,0,71,1,1,100,1,0,42,126,47,0,0,0,0,1,41,40,97.6,0,3,168,56,4.9,1.9,2,77,1,1,15,2,2,6,2,4,2.14,3.44,4.1,3.1,0.9,0.5,1.3,0,1,0,0,0,0,0,0,0,13,1,1,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,Watford,Premier League,João Pedro,BRA,"FW,MF",19,2001,28,15,1644,18.3,3,1,3,0,0,1,0,0.16,0.05,0.22,0.16,0.22,4.2,4.2,2.6,6.8,0.23,0.14,0.37,0.23,0.37,https://fbref.com/en/players/e8832875/Joao-Pedro,18.3,3,47,16,34,2.57,0.88,0.06,0.19,15.6,1,0,0,0.09,-1.2,-1.2,576,545,31,3,1,160,16,25,4,0,1,0,340,121,115,60,415,40,4,11,397,6,11,29,22,49,2.68,33,0,7,4,4,1,4,0.22,3,0,0,1,0,0,22,17,5,11,6,4,16,25,12,337,108,32,52,159,126,28,5,1,23,19,41,18,0,908,21,93,443,459,90,878,51,98,52,57,13,622,3154,1809,89,40,16,51,68,966,648,67.1,114,28,1644,59,48.1,18.3,15,84,10,13,29,1,0.46,19,35,-16,-0.88,0.49,21.8,33.2,-11.4,-0.63,0.2,0,17,38,6,25,17,0,0,0,115,62,108,36.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,Watford,Premier League,Danny Rose,ENG,DF,31,1990,8,7,689,7.7,0,0,0,0,0,4,0,0,0,0,0,0,0.2,0.2,0.8,0.9,0.02,0.1,0.12,0.02,0.12,https://fbref.com/en/players/89d10e53/Danny-Rose,7.7,0,4,1,25,0.52,0.13,0,0,19.7,0,0,0,0.04,-0.2,-0.2,331,219,112,18,1,25,14,15,8,5,3,0,118,85,128,189,32,20,86,1,221,2,5,10,17,11,1.44,10,1,0,0,0,0,1,0.13,0,1,0,0,0,0,23,15,15,8,0,12,29,41.4,17,85,34,40,44,36,5,14,6,0,8,15,38,13,0,409,34,138,180,112,4,305,9,15,60,9,2,175,833,508,25,8,0,4,6,192,173,90.1,6,8,689,86,20.1,7.7,7,87,6,1,79,7,0.5,5,16,-11,-1.44,-0.38,5.7,17.4,-11.7,-1.53,-1,0,12,16,0,15,15,0,1,0,51,4,6,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,Watford,Premier League,Samir Santos,BRA,DF,26,1994,19,19,1673,18.6,0,0,0,0,0,4,0,0,0,0,0,0,0.3,0.3,0.1,0.5,0.02,0.01,0.02,0.02,0.02,https://fbref.com/en/players/92b4758e/Samir-Santos,18.6,0,8,2,25,0.43,0.11,0,0,11.6,0,0,0,0.04,-0.3,-0.3,659,644,15,14,1,84,15,0,0,0,0,0,439,66,154,485,93,54,1,0,537,2,18,3,7,4,0.22,3,0,0,1,0,0,0,0,0,0,0,0,0,0,32,19,21,10,1,10,17,58.8,7,143,53,37.1,98,38,7,28,11,1,17,54,86,82,2,856,118,552,333,22,11,843,0,1,0,0,1,455,2214,1023,16,2,1,2,4,451,444,98.4,1,19,1673,88,48.9,18.6,19,88,16,0,NA,0,0.53,11,36,-25,-1.34,-0.42,17,27.5,-10.5,-0.56,0.33,0,18,16,0,0,19,0,0,0,171,55,36,60.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,Watford,Premier League,Ismaila Sarr,SEN,"FW,MF",23,1998,22,21,1861,20.7,5,2,5,0,1,2,0,0.24,0.1,0.34,0.24,0.34,4.2,3.5,2.5,6,0.2,0.12,0.33,0.17,0.29,https://fbref.com/en/players/bfdb33aa/Ismaila-Sarr,20.7,5,38,15,39.5,1.84,0.73,0.13,0.33,18.2,0,0,1,0.09,0.8,1.5,467,458,9,2,0,94,13,48,0,0,0,0,313,79,75,24,398,30,4,3,330,0,8,27,27,44,2.13,34,0,4,0,4,2,3,0.15,3,0,0,0,0,0,14,7,4,7,3,2,14,14.3,12,398,91,22.9,86,174,138,21,1,0,20,16,30,13,0,759,16,107,306,422,80,751,35,68,51.5,37,8,592,3632,2416,126,44,24,61,56,856,560,65.4,129,22,1861,85,54.4,20.7,21,86,17,1,45,0,0.77,15,40,-25,-1.21,-0.17,19.6,38.7,-19.2,-0.93,-0.43,0,21,47,12,48,7,0,0,0,105,13,23,36.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,Watford,Premier League,Ken Sema,SWE,"MF,FW",27,1993,18,7,852,9.5,0,0,0,0,0,1,0,0,0,0,0,0,0.2,0.2,1.2,1.4,0.02,0.13,0.14,0.02,0.14,https://fbref.com/en/players/1770bd68/Ken-Sema,9.5,0,3,1,33.3,0.32,0.11,0,0,21.1,1,0,0,0.06,-0.2,-0.2,213,192,21,8,0,42,12,18,9,6,2,0,117,37,59,157,26,15,4,2,132,0,7,5,19,20,2.11,8,7,1,0,3,1,0,0,0,0,0,0,0,0,12,8,10,2,0,5,20,25,15,194,43,22.2,71,96,27,15,1,0,14,9,21,18,0,322,22,94,139,113,15,302,14,27,51.9,15,2,207,993,518,26,3,5,15,25,290,181,62.4,35,18,852,47,24.9,9.5,7,87,4,11,22,13,0.83,6,15,-9,-0.95,0.24,8.2,16.4,-8.2,-0.87,-0.18,0,19,9,0,18,8,0,0,0,63,10,22,31.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,Watford,Premier League,Francisco Sierralta,CHI,DF,24,1997,5,5,427,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.01,0.01,0.01,https://fbref.com/en/players/0f933743/Francisco-Sierralta,4.7,0,1,1,100,0.21,0.21,0,0,9,0,0,0,0.05,0,0,169,164,5,5,0,17,5,0,0,0,0,0,122,8,39,17,137,8,0,0,143,1,4,0,0,1,0.21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,6,0,0,5,8,62.5,3,24,10,41.7,18,6,0,9,2,0,7,14,20,40,0,244,66,191,62,2,2,239,1,1,100,1,0,121,522,251,1,0,0,2,1,134,131,97.8,0,5,427,85,12.5,4.7,5,85,4,0,NA,11,0,1,9,-8,-1.69,-0.63,2.4,9.5,-7.1,-1.5,-0.88,0,5,2,0,0,4,0,0,1,33,18,4,81.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,Watford,Premier League,Moussa Sissoko,FRA,MF,31,1989,36,36,3220,35.8,2,1,2,0,0,5,0,0.06,0.03,0.08,0.06,0.08,3.4,3.4,2.8,6.2,0.1,0.08,0.17,0.1,0.17,https://fbref.com/en/players/2acd49b9/Moussa-Sissoko,35.8,2,25,8,32,0.7,0.22,0.08,0.25,16.4,0,0,0,0.14,-1.4,-1.4,1185,1153,32,17,1,228,28,24,0,0,0,0,781,164,240,112,889,112,12,6,945,3,17,51,30,62,1.73,52,0,4,2,1,3,4,0.11,2,0,1,0,0,1,59,40,34,22,3,19,35,54.3,16,505,160,31.7,177,250,78,53,12,0,41,44,103,72,0,1532,124,432,846,362,44,1502,45,65,69.2,47,5,912,5085,2730,85,36,6,36,53,998,845,84.7,68,36,3220,89,94.2,35.8,36,89,35,0,NA,0,0.56,31,73,-42,-1.17,-0.72,36.7,63.9,-27.2,-0.76,-0.47,0,45,16,2,24,40,0,0,0,385,85,58,59.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,Watford,Premier League,William Troost-Ekong,NGA,DF,27,1993,17,15,1390,15.4,0,0,0,0,0,3,0,0,0,0,0,0,0.1,0.1,0.1,0.2,0.01,0.01,0.01,0.01,0.01,https://fbref.com/en/players/7ed4921e/William-Troost-Ekong,15.4,0,2,0,0,0.13,0,0,NA,21.8,0,0,0,0.05,-0.1,-0.1,557,542,15,13,0,56,29,1,0,0,0,0,356,41,160,63,440,34,2,1,440,1,13,11,6,4,0.26,3,0,0,0,0,1,0,0,0,0,0,0,0,0,17,10,10,7,0,6,11,54.5,5,106,38,35.8,62,41,3,29,14,1,15,23,40,88,1,708,152,472,257,16,4,693,1,2,50,1,0,357,2216,1377,22,2,0,0,0,418,411,98.3,2,17,1390,82,40.6,15.4,15,90,15,2,20,11,0.76,19,30,-11,-0.71,0.71,16.8,30.6,-13.8,-0.89,-0.27,0,17,1,1,1,10,0,1,0,115,32,17,65.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,Watford,Premier League,Ozan Tufan,TUR,MF,26,1995,7,4,334,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.2,0.8,0.14,0.07,0.2,0.14,0.2,https://fbref.com/en/players/17d45fb2/Ozan-Tufan,3.7,0,3,0,0,0.81,0,0,NA,17.9,0,0,0,0.17,-0.5,-0.5,122,112,10,3,0,30,2,3,5,1,2,0,75,23,24,14,96,9,0,0,85,0,1,5,12,7,1.89,6,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,2,1,1,4,25,3,77,9,11.7,23,39,15,5,0,0,5,2,6,4,0,151,5,26,87,50,9,141,2,3,66.7,2,0,82,465,194,7,4,1,5,5,125,88,70.4,14,7,334,48,9.8,3.7,4,61,0,3,30,9,0.57,4,9,-5,-1.35,-0.24,4,10,-6.1,-1.63,-1,0,9,0,1,3,2,0,0,0,35,4,9,30.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,West Ham,Premier League,Michail Antonio,JAM,FW,31,1990,36,34,2971,33,10,8,10,0,1,8,1,0.3,0.24,0.55,0.3,0.55,11.1,10.8,6.6,17.5,0.34,0.2,0.54,0.33,0.53,https://fbref.com/en/players/ac05f970/Michail-Antonio,33,10,83,27,32.5,2.51,0.82,0.12,0.37,14.3,0,0,1,0.13,-1.1,-0.8,708,671,37,3,7,220,22,54,1,0,0,0,405,157,146,105,493,28,15,8,466,6,19,34,55,102,3.09,65,0,13,10,8,6,17,0.51,9,0,1,4,2,1,28,23,7,9,12,6,20,30,14,460,133,28.9,34,166,260,26,1,0,25,14,42,17,0,1190,20,74,479,718,176,1152,45,94,47.9,49,4,867,4398,2550,133,40,31,131,88,1673,898,53.7,264,36,2971,83,86.9,33,34,85,23,2,33,1,1.56,55,43,12,0.36,0.96,44.4,42.4,2,0.06,0.68,1,51,63,13,54,23,0,0,0,138,81,145,35.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,West Ham,Premier League,Alphonse Areola,FRA,GK,28,1993,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/2f965a72/Alphonse-Areola,1,0,0,0,NA,0,0,NA,NA,NA,0,0,0,NA,0,0,41,24,17,3,0,6,0,0,0,0,0,0,11,1,29,2,35,0,0,3,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,42,40,42,0,0,0,25,0,0,NA,0,0,17,48,12,0,0,0,0,0,20,20,100,0,1,90,90,2.6,1,1,90,1,0,NA,37,0,0,1,-1,-1,-1.27,0.4,1.8,-1.4,-1.41,-1.42,0,0,0,0,0,0,0,0,0,2,0,0,NA,1,1,3,2,66.7,0,0,1,0,0,0,0,0,0,NA,1,0,0,0,0,1.2,0.39,0.2,0.17,8,28,28.6,27,3,66.7,49.7,14,71.4,53.2,13,1,7.7,0,0,7
2022,West Ham,Premier League,Harrison Ashby,SCO,DF,19,2001,1,0,7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/b391383a/Harrison-Ashby,0.1,0,0,0,NA,0,0,NA,NA,NA,0,0,0,NA,0,0,8,7,1,0,0,0,0,0,0,0,0,0,5,2,1,0,6,1,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,1,0,0,1,1,1,0,0,9,1,3,1,5,0,8,0,0,NA,0,0,4,21,5,1,0,0,0,0,8,6,75,0,1,7,7,0.2,0.1,0,NA,0,1,7,7,0,0,1,-1,-12.86,-13.12,0.1,0.1,0,-0.63,-0.61,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,West Ham,Premier League,Saïd Benrahma,ALG,"FW,MF",25,1995,32,26,2168,24.1,8,6,8,0,0,0,0,0.33,0.25,0.58,0.33,0.58,5.1,5.1,3.2,8.3,0.21,0.13,0.35,0.21,0.35,https://fbref.com/en/players/5a04fd92/Said-Benrahma,24.1,8,63,22,34.9,2.62,0.91,0.13,0.36,18.7,3,0,0,0.08,2.9,2.9,831,810,21,4,2,151,19,64,1,0,0,0,611,105,115,135,648,25,4,7,625,1,20,39,34,69,2.86,53,0,6,5,4,1,8,0.33,7,0,0,1,0,0,35,23,16,13,6,16,38,42.1,22,377,94,24.9,108,187,82,22,1,0,21,12,47,7,0,1138,17,155,464,606,105,1117,34,81,42,40,8,886,4739,2593,129,30,26,50,48,1101,840,76.3,171,32,2168,68,63.4,24.1,26,78,4,6,22,1,1.53,44,27,17,0.71,1.28,32.1,26.8,5.3,0.22,0.68,0,11,22,9,64,23,0,0,0,167,15,22,40.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,West Ham,Premier League,Jarrod Bowen,ENG,FW,24,1996,36,34,2983,33.1,12,10,12,0,0,6,0,0.36,0.3,0.66,0.36,0.66,11.1,11.1,5.7,16.8,0.34,0.17,0.51,0.34,0.51,https://fbref.com/en/players/79c84d1c/Jarrod-Bowen,33.1,12,80,33,41.3,2.41,1,0.15,0.36,15.4,0,0,0,0.14,0.9,0.9,862,746,116,19,5,176,80,57,84,70,2,4,515,133,214,634,161,23,4,6,586,3,15,36,41,95,2.87,53,19,8,8,4,3,21,0.63,10,4,3,1,3,0,39,26,19,13,7,15,44,34.1,29,559,119,21.3,162,240,157,47,2,0,45,38,77,8,0,1276,31,172,492,701,158,1167,27,66,40.9,29,2,846,5414,2450,130,32,32,61,67,1277,805,63,191,36,2983,83,87.2,33.1,34,87,22,2,18,0,1.47,57,46,11,0.33,0.74,45.7,42.6,3.1,0.09,0.95,0,26,51,13,57,26,2,0,0,194,40,78,33.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,West Ham,Premier League,Daniel Chesters,ENG,MF,19,2002,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/240c8ab6/Daniel-Chesters,0,0,0,0,NA,0,0,NA,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,1,1,0,0,0,NA,0,1,1,1,0,0,0,0,0,-0.24,0,0.1,-0.1,-9.65,-9.63,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,West Ham,Premier League,Vladimír Coufal,CZE,DF,28,1992,28,25,2209,24.5,0,4,0,0,0,5,1,0,0.16,0.16,0,0.16,0.6,0.6,2.4,3,0.02,0.1,0.12,0.02,0.12,https://fbref.com/en/players/fdf3cb77/Vladimir-Coufal,24.5,0,11,4,36.4,0.45,0.16,0,0,17,0,0,0,0.06,-0.6,-0.6,1417,1125,292,18,0,146,21,80,1,1,0,0,629,354,434,120,887,99,273,9,982,8,30,48,57,46,1.87,35,8,0,1,1,1,7,0.29,6,1,0,0,0,0,44,22,25,11,8,16,37,43.2,21,301,79,26.2,141,98,62,50,9,0,41,34,78,74,0,1668,108,484,691,591,28,1380,13,28,46.4,14,0,848,4589,2281,93,39,7,17,17,982,881,89.7,47,28,2209,79,64.6,24.5,25,87,21,3,13,3,1.39,42,35,7,0.29,0.14,33.3,32.3,1,0.04,0.19,1,30,20,2,80,22,0,0,1,265,40,42,48.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
